,set,failedInt
0,analytique_set_7.txt,10
0,analytique_set_7.txt,11
0,analytique_set_7.txt,19
0,analytique_set_7.txt,20
0,analytique_set_7.txt,30
0,analytique_set_7.txt,31
0,analytique_set_7.txt,34
0,analytique_set_7.txt,35
0,analytique_set_7.txt,47
0,analytique_set_7.txt,85
0,analytique_set_70.txt,7
0,analytique_set_70.txt,9
0,analytique_set_70.txt,11
0,analytique_set_70.txt,12
0,analytique_set_70.txt,13
0,analytique_set_70.txt,18
0,analytique_set_70.txt,19
0,analytique_set_70.txt,22
0,analytique_set_70.txt,23
0,analytique_set_70.txt,24
0,analytique_set_70.txt,28
0,analytique_set_70.txt,29
0,analytique_set_70.txt,75
0,analytique_set_70.txt,81
0,analytique_set_70.txt,95
0,analytique_set_70.txt,114
0,analytique_set_70.txt,144
0,analytique_set_70.txt,177
0,analytique_set_71.txt,7
0,analytique_set_71.txt,8
0,analytique_set_71.txt,10
0,analytique_set_71.txt,11
0,analytique_set_71.txt,12
0,analytique_set_71.txt,17
0,analytique_set_71.txt,18
0,analytique_set_71.txt,22
0,analytique_set_71.txt,27
0,analytique_set_71.txt,36
0,analytique_set_71.txt,39
0,analytique_set_71.txt,46
0,analytique_set_71.txt,62
0,analytique_set_71.txt,67
0,analytique_set_71.txt,68
0,analytique_set_71.txt,80
0,analytique_set_71.txt,123
0,analytique_set_71.txt,127
0,analytique_set_72.txt,8
0,analytique_set_72.txt,10
0,analytique_set_72.txt,20
0,analytique_set_72.txt,23
0,analytique_set_72.txt,39
0,analytique_set_72.txt,52
0,analytique_set_72.txt,54
0,analytique_set_72.txt,66
0,analytique_set_72.txt,80
0,analytique_set_73.txt,7
0,analytique_set_73.txt,9
0,analytique_set_73.txt,10
0,analytique_set_73.txt,12
0,analytique_set_73.txt,26
0,analytique_set_73.txt,31
0,analytique_set_73.txt,51
0,analytique_set_73.txt,62
0,analytique_set_73.txt,72
0,analytique_set_73.txt,146
0,analytique_set_73.txt,161
0,analytique_set_73.txt,206
0,analytique_set_74.txt,7
0,analytique_set_74.txt,9
0,analytique_set_74.txt,17
0,analytique_set_74.txt,25
0,analytique_set_74.txt,26
0,analytique_set_74.txt,29
0,analytique_set_74.txt,41
0,analytique_set_74.txt,42
0,analytique_set_74.txt,68
0,analytique_set_74.txt,100
0,analytique_set_74.txt,108
0,analytique_set_74.txt,109
0,analytique_set_75.txt,9
0,analytique_set_75.txt,12
0,analytique_set_75.txt,13
0,analytique_set_75.txt,14
0,analytique_set_75.txt,22
0,analytique_set_75.txt,40
0,analytique_set_75.txt,51
0,analytique_set_75.txt,72
0,analytique_set_75.txt,73
0,analytique_set_75.txt,140
0,analytique_set_75.txt,144
0,analytique_set_75.txt,245
0,analytique_set_76.txt,6
0,analytique_set_76.txt,12
0,analytique_set_76.txt,16
0,analytique_set_76.txt,36
0,analytique_set_76.txt,40
0,analytique_set_76.txt,45
0,analytique_set_76.txt,50
0,analytique_set_76.txt,53
0,analytique_set_76.txt,56
0,analytique_set_76.txt,100
0,analytique_set_76.txt,193
0,analytique_set_76.txt,237
0,analytique_set_76.txt,398
0,analytique_set_77.txt,7
0,analytique_set_77.txt,8
0,analytique_set_77.txt,10
0,analytique_set_77.txt,11
0,analytique_set_77.txt,19
0,analytique_set_77.txt,25
0,analytique_set_77.txt,28
0,analytique_set_77.txt,37
0,analytique_set_77.txt,41
0,analytique_set_77.txt,47
0,analytique_set_77.txt,52
0,analytique_set_77.txt,80
0,analytique_set_77.txt,84
0,analytique_set_77.txt,100
0,analytique_set_77.txt,127
0,analytique_set_78.txt,6
0,analytique_set_78.txt,10
0,analytique_set_78.txt,31
0,analytique_set_78.txt,36
0,analytique_set_78.txt,37
0,analytique_set_78.txt,49
0,analytique_set_78.txt,50
0,analytique_set_78.txt,99
0,analytique_set_78.txt,105
0,analytique_set_78.txt,110
0,analytique_set_78.txt,137
0,analytique_set_78.txt,163
0,analytique_set_79.txt,6
0,analytique_set_79.txt,9
0,analytique_set_79.txt,12
0,analytique_set_79.txt,17
0,analytique_set_79.txt,22
0,analytique_set_79.txt,23
0,analytique_set_79.txt,30
0,analytique_set_79.txt,36
0,analytique_set_79.txt,41
0,analytique_set_79.txt,42
0,analytique_set_79.txt,50
0,analytique_set_79.txt,103
0,analytique_set_79.txt,121
0,analytique_set_79.txt,160
0,analytique_set_79.txt,163
0,analytique_set_79.txt,174
0,analytique_set_79.txt,188
0,analytique_set_79.txt,230
0,analytique_set_8.txt,6
0,analytique_set_8.txt,13
0,analytique_set_8.txt,17
0,analytique_set_8.txt,18
0,analytique_set_8.txt,19
0,analytique_set_8.txt,24
0,analytique_set_8.txt,27
0,analytique_set_8.txt,37
0,analytique_set_8.txt,38
0,analytique_set_8.txt,45
0,analytique_set_8.txt,49
0,analytique_set_8.txt,53
0,analytique_set_8.txt,66
0,analytique_set_8.txt,77
0,analytique_set_8.txt,91
0,analytique_set_8.txt,110
0,analytique_set_8.txt,137
0,analytique_set_8.txt,222
0,analytique_set_8.txt,424
0,analytique_set_80.txt,6
0,analytique_set_80.txt,7
0,analytique_set_80.txt,8
0,analytique_set_80.txt,11
0,analytique_set_80.txt,14
0,analytique_set_80.txt,15
0,analytique_set_80.txt,25
0,analytique_set_80.txt,36
0,analytique_set_80.txt,41
0,analytique_set_80.txt,42
0,analytique_set_80.txt,43
0,analytique_set_80.txt,45
0,analytique_set_80.txt,68
0,analytique_set_80.txt,99
0,analytique_set_80.txt,120
0,analytique_set_80.txt,162
0,analytique_set_80.txt,185
0,analytique_set_81.txt,9
0,analytique_set_81.txt,15
0,analytique_set_81.txt,16
0,analytique_set_81.txt,21
0,analytique_set_81.txt,28
0,analytique_set_81.txt,44
0,analytique_set_81.txt,57
0,analytique_set_81.txt,65
0,analytique_set_81.txt,67
0,analytique_set_82.txt,6
0,analytique_set_82.txt,7
0,analytique_set_82.txt,9
0,analytique_set_82.txt,12
0,analytique_set_82.txt,15
0,analytique_set_82.txt,16
0,analytique_set_82.txt,25
0,analytique_set_82.txt,28
0,analytique_set_82.txt,37
0,analytique_set_82.txt,38
0,analytique_set_82.txt,42
0,analytique_set_82.txt,138
0,analytique_set_82.txt,141
0,analytique_set_82.txt,155
0,analytique_set_83.txt,8
0,analytique_set_83.txt,13
0,analytique_set_83.txt,14
0,analytique_set_83.txt,24
0,analytique_set_83.txt,27
0,analytique_set_83.txt,32
0,analytique_set_83.txt,38
0,analytique_set_83.txt,70
0,analytique_set_83.txt,71
0,analytique_set_83.txt,89
0,analytique_set_84.txt,6
0,analytique_set_84.txt,7
0,analytique_set_84.txt,8
0,analytique_set_84.txt,10
0,analytique_set_84.txt,17
0,analytique_set_84.txt,22
0,analytique_set_84.txt,23
0,analytique_set_84.txt,24
0,analytique_set_84.txt,27
0,analytique_set_84.txt,38
0,analytique_set_84.txt,39
0,analytique_set_84.txt,43
0,analytique_set_84.txt,83
0,analytique_set_84.txt,209
0,analytique_set_85.txt,6
0,analytique_set_85.txt,8
0,analytique_set_85.txt,9
0,analytique_set_85.txt,11
0,analytique_set_85.txt,12
0,analytique_set_85.txt,13
0,analytique_set_85.txt,16
0,analytique_set_85.txt,37
0,analytique_set_85.txt,39
0,analytique_set_85.txt,40
0,analytique_set_85.txt,57
0,analytique_set_85.txt,58
0,analytique_set_85.txt,69
0,analytique_set_85.txt,82
0,analytique_set_85.txt,92
0,analytique_set_85.txt,121
0,analytique_set_85.txt,210
0,analytique_set_86.txt,8
0,analytique_set_86.txt,9
0,analytique_set_86.txt,13
0,analytique_set_86.txt,14
0,analytique_set_86.txt,30
0,analytique_set_86.txt,43
0,analytique_set_86.txt,59
0,analytique_set_86.txt,102
0,analytique_set_86.txt,166
0,analytique_set_86.txt,205
0,analytique_set_86.txt,306
0,analytique_set_87.txt,6
0,analytique_set_87.txt,7
0,analytique_set_87.txt,14
0,analytique_set_87.txt,27
0,analytique_set_87.txt,68
0,analytique_set_87.txt,124
0,analytique_set_87.txt,234
0,analytique_set_88.txt,6
0,analytique_set_88.txt,8
0,analytique_set_88.txt,9
0,analytique_set_88.txt,11
0,analytique_set_88.txt,12
0,analytique_set_88.txt,13
0,analytique_set_88.txt,31
0,analytique_set_88.txt,37
0,analytique_set_88.txt,74
0,analytique_set_88.txt,270
0,analytique_set_89.txt,7
0,analytique_set_89.txt,13
0,analytique_set_89.txt,14
0,analytique_set_89.txt,17
0,analytique_set_89.txt,22
0,analytique_set_89.txt,28
0,analytique_set_89.txt,29
0,analytique_set_89.txt,33
0,analytique_set_89.txt,45
0,analytique_set_89.txt,80
0,analytique_set_89.txt,98
0,analytique_set_89.txt,184
0,analytique_set_9.txt,6
0,analytique_set_9.txt,7
0,analytique_set_9.txt,8
0,analytique_set_9.txt,10
0,analytique_set_9.txt,11
0,analytique_set_9.txt,14
0,analytique_set_9.txt,16
0,analytique_set_9.txt,17
0,analytique_set_9.txt,18
0,analytique_set_9.txt,23
0,analytique_set_9.txt,25
0,analytique_set_9.txt,37
0,analytique_set_9.txt,42
0,analytique_set_9.txt,48
0,analytique_set_9.txt,55
0,analytique_set_9.txt,58
0,analytique_set_9.txt,64
0,analytique_set_9.txt,87
0,analytique_set_9.txt,140
0,analytique_set_9.txt,237
0,analytique_set_9.txt,262
0,analytique_set_90.txt,8
0,analytique_set_90.txt,10
0,analytique_set_90.txt,13
0,analytique_set_90.txt,15
0,analytique_set_90.txt,24
0,analytique_set_90.txt,26
0,analytique_set_90.txt,29
0,analytique_set_90.txt,31
0,analytique_set_90.txt,32
0,analytique_set_90.txt,37
0,analytique_set_90.txt,42
0,analytique_set_90.txt,43
0,analytique_set_90.txt,54
0,analytique_set_90.txt,61
0,analytique_set_90.txt,62
0,analytique_set_90.txt,63
0,analytique_set_90.txt,184
0,analytique_set_90.txt,266
0,analytique_set_91.txt,6
0,analytique_set_91.txt,8
0,analytique_set_91.txt,13
0,analytique_set_91.txt,19
0,analytique_set_91.txt,25
0,analytique_set_91.txt,31
0,analytique_set_91.txt,37
0,analytique_set_91.txt,41
0,analytique_set_91.txt,54
0,analytique_set_91.txt,73
0,analytique_set_91.txt,104
0,analytique_set_91.txt,117
0,analytique_set_91.txt,120
0,analytique_set_91.txt,129
0,analytique_set_91.txt,157
0,analytique_set_91.txt,168
0,analytique_set_91.txt,179
0,analytique_set_92.txt,7
0,analytique_set_92.txt,10
0,analytique_set_92.txt,19
0,analytique_set_92.txt,20
0,analytique_set_92.txt,24
0,analytique_set_92.txt,25
0,analytique_set_92.txt,26
0,analytique_set_92.txt,41
0,analytique_set_92.txt,76
0,analytique_set_92.txt,92
0,analytique_set_92.txt,103
0,analytique_set_92.txt,117
0,analytique_set_92.txt,137
0,analytique_set_92.txt,146
0,analytique_set_93.txt,6
0,analytique_set_93.txt,8
0,analytique_set_93.txt,9
0,analytique_set_93.txt,10
0,analytique_set_93.txt,11
0,analytique_set_93.txt,12
0,analytique_set_93.txt,13
0,analytique_set_93.txt,15
0,analytique_set_93.txt,23
0,analytique_set_93.txt,41
0,analytique_set_93.txt,76
0,analytique_set_94.txt,7
0,analytique_set_94.txt,13
0,analytique_set_94.txt,19
0,analytique_set_94.txt,21
0,analytique_set_94.txt,23
0,analytique_set_94.txt,24
0,analytique_set_94.txt,33
0,analytique_set_94.txt,41
0,analytique_set_94.txt,58
0,analytique_set_94.txt,63
0,analytique_set_94.txt,71
0,analytique_set_94.txt,88
0,analytique_set_94.txt,93
0,analytique_set_94.txt,95
0,analytique_set_95.txt,6
0,analytique_set_95.txt,14
0,analytique_set_95.txt,15
0,analytique_set_95.txt,18
0,analytique_set_95.txt,22
0,analytique_set_95.txt,23
0,analytique_set_95.txt,34
0,analytique_set_95.txt,37
0,analytique_set_95.txt,48
0,analytique_set_95.txt,49
0,analytique_set_95.txt,53
0,analytique_set_95.txt,73
0,analytique_set_95.txt,100
0,analytique_set_95.txt,116
0,analytique_set_95.txt,268
0,analytique_set_96.txt,6
0,analytique_set_96.txt,8
0,analytique_set_96.txt,9
0,analytique_set_96.txt,13
0,analytique_set_96.txt,15
0,analytique_set_96.txt,17
0,analytique_set_96.txt,21
0,analytique_set_96.txt,30
0,analytique_set_96.txt,33
0,analytique_set_96.txt,34
0,analytique_set_96.txt,51
0,analytique_set_96.txt,84
0,analytique_set_96.txt,92
0,analytique_set_96.txt,97
0,analytique_set_96.txt,158
0,analytique_set_96.txt,183
0,analytique_set_97.txt,7
0,analytique_set_97.txt,9
0,analytique_set_97.txt,10
0,analytique_set_97.txt,14
0,analytique_set_97.txt,15
0,analytique_set_97.txt,19
0,analytique_set_97.txt,20
0,analytique_set_97.txt,23
0,analytique_set_97.txt,26
0,analytique_set_97.txt,33
0,analytique_set_97.txt,79
0,analytique_set_97.txt,172
0,analytique_set_97.txt,213
0,analytique_set_97.txt,332
0,analytique_set_97.txt,339
0,analytique_set_98.txt,10
0,analytique_set_98.txt,14
0,analytique_set_98.txt,15
0,analytique_set_98.txt,23
0,analytique_set_98.txt,30
0,analytique_set_98.txt,31
0,analytique_set_98.txt,32
0,analytique_set_98.txt,36
0,analytique_set_98.txt,39
0,analytique_set_98.txt,56
0,analytique_set_98.txt,73
0,analytique_set_99.txt,11
0,analytique_set_99.txt,12
0,analytique_set_99.txt,14
0,analytique_set_99.txt,20
0,analytique_set_99.txt,21
0,analytique_set_99.txt,23
0,analytique_set_99.txt,24
0,analytique_set_99.txt,33
0,analytique_set_99.txt,34
0,analytique_set_99.txt,36
0,analytique_set_99.txt,44
0,analytique_set_99.txt,89
0,analytique_set_99.txt,95
0,analytique_set_99.txt,103
0,analytique_set_99.txt,132
0,analytique_odd_set1.txt,8
0,analytique_odd_set1.txt,9
0,analytique_odd_set1.txt,10
0,analytique_odd_set1.txt,11
0,analytique_odd_set1.txt,12
0,analytique_odd_set1.txt,16
0,analytique_odd_set1.txt,54
0,analytique_odd_set1.txt,77
0,analytique_odd_set1.txt,110
0,analytique_odd_set10.txt,8
0,analytique_odd_set10.txt,9
0,analytique_odd_set10.txt,11
0,analytique_odd_set10.txt,12
0,analytique_odd_set10.txt,14
0,analytique_odd_set10.txt,16
0,analytique_odd_set10.txt,18
0,analytique_odd_set10.txt,19
0,analytique_odd_set10.txt,22
0,analytique_odd_set10.txt,23
0,analytique_odd_set10.txt,25
0,analytique_odd_set10.txt,26
0,analytique_odd_set10.txt,28
0,analytique_odd_set10.txt,31
0,analytique_odd_set10.txt,33
0,analytique_odd_set10.txt,39
0,analytique_odd_set10.txt,42
0,analytique_odd_set10.txt,59
0,analytique_odd_set10.txt,65
0,analytique_odd_set10.txt,94
0,analytique_odd_set100.txt,6
0,analytique_odd_set100.txt,8
0,analytique_odd_set100.txt,9
0,analytique_odd_set100.txt,10
0,analytique_odd_set100.txt,11
0,analytique_odd_set100.txt,12
0,analytique_odd_set100.txt,13
0,analytique_odd_set100.txt,17
0,analytique_odd_set100.txt,21
0,analytique_odd_set100.txt,22
0,analytique_odd_set100.txt,24
0,analytique_odd_set100.txt,32
0,analytique_odd_set100.txt,58
0,analytique_odd_set100.txt,79
0,analytique_odd_set100.txt,96
0,analytique_odd_set11.txt,6
0,analytique_odd_set11.txt,7
0,analytique_odd_set11.txt,8
0,analytique_odd_set11.txt,9
0,analytique_odd_set11.txt,11
0,analytique_odd_set11.txt,13
0,analytique_odd_set11.txt,19
0,analytique_odd_set11.txt,24
0,analytique_odd_set11.txt,25
0,analytique_odd_set11.txt,32
0,analytique_odd_set11.txt,93
0,analytique_odd_set11.txt,119
0,analytique_odd_set12.txt,8
0,analytique_odd_set12.txt,9
0,analytique_odd_set12.txt,10
0,analytique_odd_set12.txt,11
0,analytique_odd_set12.txt,12
0,analytique_odd_set12.txt,13
0,analytique_odd_set12.txt,14
0,analytique_odd_set12.txt,16
0,analytique_odd_set12.txt,18
0,analytique_odd_set12.txt,20
0,analytique_odd_set12.txt,22
0,analytique_odd_set12.txt,23
0,analytique_odd_set12.txt,28
0,analytique_odd_set12.txt,35
0,analytique_odd_set12.txt,39
0,analytique_odd_set12.txt,43
0,analytique_odd_set12.txt,46
0,analytique_odd_set12.txt,51
0,analytique_odd_set12.txt,57
0,analytique_odd_set12.txt,100
0,analytique_odd_set13.txt,6
0,analytique_odd_set13.txt,7
0,analytique_odd_set13.txt,14
0,analytique_odd_set13.txt,15
0,analytique_odd_set13.txt,17
0,analytique_odd_set13.txt,18
0,analytique_odd_set13.txt,19
0,analytique_odd_set13.txt,20
0,analytique_odd_set13.txt,21
0,analytique_odd_set13.txt,25
0,analytique_odd_set13.txt,30
0,analytique_odd_set13.txt,42
0,analytique_odd_set13.txt,50
0,analytique_odd_set13.txt,71
0,analytique_odd_set13.txt,78
0,analytique_odd_set14.txt,6
0,analytique_odd_set14.txt,7
0,analytique_odd_set14.txt,14
0,analytique_odd_set14.txt,16
0,analytique_odd_set14.txt,20
0,analytique_odd_set14.txt,25
0,analytique_odd_set14.txt,26
0,analytique_odd_set14.txt,29
0,analytique_odd_set14.txt,34
0,analytique_odd_set14.txt,37
0,analytique_odd_set14.txt,38
0,analytique_odd_set14.txt,66
0,analytique_odd_set14.txt,80
0,analytique_odd_set14.txt,95
0,analytique_odd_set14.txt,120
0,analytique_odd_set15.txt,7
0,analytique_odd_set15.txt,11
0,analytique_odd_set15.txt,12
0,analytique_odd_set15.txt,13
0,analytique_odd_set15.txt,14
0,analytique_odd_set15.txt,16
0,analytique_odd_set15.txt,17
0,analytique_odd_set15.txt,18
0,analytique_odd_set15.txt,22
0,analytique_odd_set15.txt,23
0,analytique_odd_set15.txt,25
0,analytique_odd_set15.txt,33
0,analytique_odd_set15.txt,36
0,analytique_odd_set15.txt,49
0,analytique_odd_set15.txt,54
0,analytique_odd_set16.txt,7
0,analytique_odd_set16.txt,8
0,analytique_odd_set16.txt,12
0,analytique_odd_set16.txt,14
0,analytique_odd_set16.txt,18
0,analytique_odd_set16.txt,25
0,analytique_odd_set16.txt,30
0,analytique_odd_set16.txt,33
0,analytique_odd_set16.txt,34
0,analytique_odd_set17.txt,8
0,analytique_odd_set17.txt,10
0,analytique_odd_set17.txt,11
0,analytique_odd_set17.txt,12
0,analytique_odd_set17.txt,17
0,analytique_odd_set17.txt,18
0,analytique_odd_set17.txt,22
0,analytique_odd_set17.txt,25
0,analytique_odd_set17.txt,28
0,analytique_odd_set17.txt,31
0,analytique_odd_set17.txt,57
0,analytique_odd_set18.txt,6
0,analytique_odd_set18.txt,7
0,analytique_odd_set18.txt,8
0,analytique_odd_set18.txt,10
0,analytique_odd_set18.txt,12
0,analytique_odd_set18.txt,14
0,analytique_odd_set18.txt,15
0,analytique_odd_set18.txt,17
0,analytique_odd_set18.txt,19
0,analytique_odd_set18.txt,22
0,analytique_odd_set18.txt,27
0,analytique_odd_set18.txt,36
0,analytique_odd_set18.txt,37
0,analytique_odd_set18.txt,39
0,analytique_odd_set19.txt,7
0,analytique_odd_set19.txt,8
0,analytique_odd_set19.txt,9
0,analytique_odd_set19.txt,10
0,analytique_odd_set19.txt,12
0,analytique_odd_set19.txt,17
0,analytique_odd_set19.txt,18
0,analytique_odd_set19.txt,19
0,analytique_odd_set19.txt,21
0,analytique_odd_set19.txt,22
0,analytique_odd_set19.txt,24
0,analytique_odd_set19.txt,34
0,analytique_odd_set19.txt,57
0,analytique_odd_set19.txt,86
0,analytique_odd_set19.txt,104
0,analytique_odd_set2.txt,7
0,analytique_odd_set2.txt,8
0,analytique_odd_set2.txt,10
0,analytique_odd_set2.txt,12
0,analytique_odd_set2.txt,14
0,analytique_odd_set2.txt,17
0,analytique_odd_set2.txt,18
0,analytique_odd_set2.txt,22
0,analytique_odd_set2.txt,23
0,analytique_odd_set2.txt,24
0,analytique_odd_set2.txt,25
0,analytique_odd_set2.txt,33
0,analytique_odd_set2.txt,38
0,analytique_odd_set2.txt,46
0,analytique_odd_set2.txt,52
0,analytique_odd_set2.txt,64
0,analytique_odd_set2.txt,83
0,analytique_odd_set20.txt,7
0,analytique_odd_set20.txt,8
0,analytique_odd_set20.txt,9
0,analytique_odd_set20.txt,11
0,analytique_odd_set20.txt,12
0,analytique_odd_set20.txt,14
0,analytique_odd_set20.txt,15
0,analytique_odd_set20.txt,16
0,analytique_odd_set20.txt,17
0,analytique_odd_set20.txt,19
0,analytique_odd_set20.txt,20
0,analytique_odd_set20.txt,22
0,analytique_odd_set20.txt,25
0,analytique_odd_set20.txt,26
0,analytique_odd_set20.txt,36
0,analytique_odd_set20.txt,42
0,analytique_odd_set20.txt,44
0,analytique_odd_set20.txt,56
0,analytique_odd_set20.txt,94
0,analytique_odd_set21.txt,8
0,analytique_odd_set21.txt,9
0,analytique_odd_set21.txt,10
0,analytique_odd_set21.txt,12
0,analytique_odd_set21.txt,13
0,analytique_odd_set21.txt,17
0,analytique_odd_set21.txt,18
0,analytique_odd_set21.txt,22
0,analytique_odd_set21.txt,23
0,analytique_odd_set21.txt,25
0,analytique_odd_set21.txt,27
0,analytique_odd_set21.txt,30
0,analytique_odd_set21.txt,32
0,analytique_odd_set21.txt,47
0,analytique_odd_set21.txt,50
0,analytique_odd_set21.txt,130
0,analytique_odd_set22.txt,7
0,analytique_odd_set22.txt,9
0,analytique_odd_set22.txt,10
0,analytique_odd_set22.txt,12
0,analytique_odd_set22.txt,13
0,analytique_odd_set22.txt,14
0,analytique_odd_set22.txt,17
0,analytique_odd_set22.txt,18
0,analytique_odd_set22.txt,20
0,analytique_odd_set22.txt,21
0,analytique_odd_set22.txt,22
0,analytique_odd_set22.txt,26
0,analytique_odd_set22.txt,28
0,analytique_odd_set22.txt,36
0,analytique_odd_set22.txt,37
0,analytique_odd_set22.txt,41
0,analytique_odd_set22.txt,45
0,analytique_odd_set22.txt,49
0,analytique_odd_set22.txt,123
0,analytique_odd_set23.txt,6
0,analytique_odd_set23.txt,7
0,analytique_odd_set23.txt,9
0,analytique_odd_set23.txt,11
0,analytique_odd_set23.txt,15
0,analytique_odd_set23.txt,16
0,analytique_odd_set23.txt,17
0,analytique_odd_set23.txt,19
0,analytique_odd_set23.txt,22
0,analytique_odd_set23.txt,23
0,analytique_odd_set23.txt,26
0,analytique_odd_set23.txt,27
0,analytique_odd_set23.txt,28
0,analytique_odd_set23.txt,29
0,analytique_odd_set23.txt,31
0,analytique_odd_set23.txt,32
0,analytique_odd_set23.txt,33
0,analytique_odd_set23.txt,34
0,analytique_odd_set23.txt,38
0,analytique_odd_set23.txt,56
0,analytique_odd_set23.txt,90
0,analytique_odd_set24.txt,7
0,analytique_odd_set24.txt,9
0,analytique_odd_set24.txt,11
0,analytique_odd_set24.txt,14
0,analytique_odd_set24.txt,16
0,analytique_odd_set24.txt,21
0,analytique_odd_set24.txt,22
0,analytique_odd_set24.txt,27
0,analytique_odd_set24.txt,33
0,analytique_odd_set24.txt,34
0,analytique_odd_set24.txt,37
0,analytique_odd_set24.txt,40
0,analytique_odd_set24.txt,41
0,analytique_odd_set24.txt,42
0,analytique_odd_set25.txt,6
0,analytique_odd_set25.txt,7
0,analytique_odd_set25.txt,9
0,analytique_odd_set25.txt,11
0,analytique_odd_set25.txt,12
0,analytique_odd_set25.txt,16
0,analytique_odd_set25.txt,18
0,analytique_odd_set25.txt,20
0,analytique_odd_set25.txt,21
0,analytique_odd_set25.txt,23
0,analytique_odd_set25.txt,25
0,analytique_odd_set25.txt,31
0,analytique_odd_set25.txt,34
0,analytique_odd_set25.txt,41
0,analytique_odd_set25.txt,42
0,analytique_odd_set25.txt,45
0,analytique_odd_set25.txt,65
0,analytique_odd_set26.txt,6
0,analytique_odd_set26.txt,8
0,analytique_odd_set26.txt,9
0,analytique_odd_set26.txt,11
0,analytique_odd_set26.txt,14
0,analytique_odd_set26.txt,15
0,analytique_odd_set26.txt,16
0,analytique_odd_set26.txt,17
0,analytique_odd_set26.txt,22
0,analytique_odd_set26.txt,23
0,analytique_odd_set26.txt,26
0,analytique_odd_set26.txt,28
0,analytique_odd_set26.txt,31
0,analytique_odd_set26.txt,37
0,analytique_odd_set26.txt,39
0,analytique_odd_set26.txt,42
0,analytique_odd_set26.txt,43
0,analytique_odd_set26.txt,55
0,analytique_odd_set26.txt,76
0,analytique_odd_set27.txt,6
0,analytique_odd_set27.txt,7
0,analytique_odd_set27.txt,9
0,analytique_odd_set27.txt,10
0,analytique_odd_set27.txt,12
0,analytique_odd_set27.txt,13
0,analytique_odd_set27.txt,16
0,analytique_odd_set27.txt,17
0,analytique_odd_set27.txt,18
0,analytique_odd_set27.txt,21
0,analytique_odd_set27.txt,26
0,analytique_odd_set27.txt,27
0,analytique_odd_set27.txt,31
0,analytique_odd_set27.txt,55
0,analytique_odd_set27.txt,84
0,analytique_odd_set28.txt,7
0,analytique_odd_set28.txt,10
0,analytique_odd_set28.txt,13
0,analytique_odd_set28.txt,16
0,analytique_odd_set28.txt,18
0,analytique_odd_set28.txt,27
0,analytique_odd_set28.txt,31
0,analytique_odd_set28.txt,35
0,analytique_odd_set28.txt,41
0,analytique_odd_set28.txt,45
0,analytique_odd_set28.txt,50
0,analytique_odd_set28.txt,115
0,analytique_odd_set29.txt,8
0,analytique_odd_set29.txt,10
0,analytique_odd_set29.txt,11
0,analytique_odd_set29.txt,13
0,analytique_odd_set29.txt,17
0,analytique_odd_set29.txt,20
0,analytique_odd_set29.txt,23
0,analytique_odd_set29.txt,32
0,analytique_odd_set29.txt,34
0,analytique_odd_set29.txt,35
0,analytique_odd_set29.txt,45
0,analytique_odd_set29.txt,46
0,analytique_odd_set29.txt,83
0,analytique_odd_set3.txt,6
0,analytique_odd_set3.txt,8
0,analytique_odd_set3.txt,10
0,analytique_odd_set3.txt,15
0,analytique_odd_set3.txt,17
0,analytique_odd_set3.txt,18
0,analytique_odd_set3.txt,20
0,analytique_odd_set3.txt,22
0,analytique_odd_set3.txt,24
0,analytique_odd_set3.txt,31
0,analytique_odd_set3.txt,32
0,analytique_odd_set3.txt,54
0,analytique_odd_set30.txt,7
0,analytique_odd_set30.txt,8
0,analytique_odd_set30.txt,9
0,analytique_odd_set30.txt,10
0,analytique_odd_set30.txt,11
0,analytique_odd_set30.txt,12
0,analytique_odd_set30.txt,13
0,analytique_odd_set30.txt,16
0,analytique_odd_set30.txt,18
0,analytique_odd_set30.txt,21
0,analytique_odd_set30.txt,22
0,analytique_odd_set30.txt,27
0,analytique_odd_set30.txt,30
0,analytique_odd_set30.txt,34
0,analytique_odd_set30.txt,37
0,analytique_odd_set30.txt,52
0,analytique_odd_set30.txt,55
0,analytique_odd_set31.txt,6
0,analytique_odd_set31.txt,8
0,analytique_odd_set31.txt,10
0,analytique_odd_set31.txt,11
0,analytique_odd_set31.txt,12
0,analytique_odd_set31.txt,13
0,analytique_odd_set31.txt,17
0,analytique_odd_set31.txt,18
0,analytique_odd_set31.txt,20
0,analytique_odd_set31.txt,26
0,analytique_odd_set31.txt,34
0,analytique_odd_set31.txt,38
0,analytique_odd_set31.txt,43
0,analytique_odd_set31.txt,44
0,analytique_odd_set31.txt,68
0,analytique_odd_set31.txt,80
0,analytique_odd_set32.txt,6
0,analytique_odd_set32.txt,10
0,analytique_odd_set32.txt,12
0,analytique_odd_set32.txt,13
0,analytique_odd_set32.txt,14
0,analytique_odd_set32.txt,18
0,analytique_odd_set32.txt,19
0,analytique_odd_set32.txt,32
0,analytique_odd_set32.txt,34
0,analytique_odd_set32.txt,43
0,analytique_odd_set32.txt,58
0,analytique_odd_set32.txt,60
0,analytique_odd_set32.txt,93
0,analytique_odd_set32.txt,96
0,analytique_odd_set33.txt,8
0,analytique_odd_set33.txt,9
0,analytique_odd_set33.txt,10
0,analytique_odd_set33.txt,12
0,analytique_odd_set33.txt,14
0,analytique_odd_set33.txt,16
0,analytique_odd_set33.txt,17
0,analytique_odd_set33.txt,19
0,analytique_odd_set33.txt,30
